frequency_Hz,amplitude,ell_ln_f,log1p_amplitude,trend,y_detrended
72.0,3.236414868821782,4.276666119016055,1.443717361758808,1.3839555543771633,0.09551547478118882
74.0,1.45967258093994,4.30406509320417,0.9000282439071697,1.3846385692950536,-0.7745379087632327
76.0,2.6537417348454078,4.330733340286331,1.2957517753389216,1.3852113839970472,-0.14298056516518082
78.0,4.571979793969117,4.356708826689592,1.7177504295594257,1.385682082740559,0.5307347149602838
80.0,2.8334546537556857,4.382026634673881,1.343766395006113,1.3860580177095414,-0.06759341122312806
82.0,1.2488294077386461,4.406719247264253,0.8104098176051887,1.3863458899692613,-0.9205010659092564
84.0,1.2907162064774629,4.430816798843313,0.8288645225891254,1.3865518198421238,-0.8913346049992279
86.0,1.853911471486707,4.454347296253507,1.0486904994728792,1.3866814082942192,-0.5402005652478206
88.0,1.369651381937897,4.477336814478207,0.8627428480985931,1.3867397906533252,-0.8374883382020838
90.0,0.3803931190777014,4.499809670330265,0.32236832749855826,1.3867316837605157,-1.7011395030914942
